"County","Facility ID","Facility Name","Utility","Type","FlowMGD","Grouping"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Golf Courses",0.11,"2020 Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Surface Water",NA,"2020 Disposal"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA013123","Cypress Lakes","Cypress Lakes","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Permitted Capacity",0.7,"Facility Information"
"Polk","FLA180416","Dundee","Dundee","Total WW Flow",0.13,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA180416","Dundee","Dundee","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA180416","Dundee","Dundee","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA180416","Dundee","Dundee","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA180416","Dundee","Dundee","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA180416","Dundee","Dundee","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA180416","Dundee","Dundee","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Recharge/ RIBS",0.13,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA180416","Dundee","Dundee","Surface Water",NA,"2020 Disposal"
"Polk","FLA180416","Dundee","Dundee","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA180416","Dundee","Dundee","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Permitted Capacity",0.25,"Facility Information"
"Polk","FLA012983","Frostproof","Frostproof","Total WW Flow",0.14,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012983","Frostproof","Frostproof","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012983","Frostproof","Frostproof","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012983","Frostproof","Frostproof","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012983","Frostproof","Frostproof","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012983","Frostproof","Frostproof","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012983","Frostproof","Frostproof","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Recharge/ RIBS",0.14,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012983","Frostproof","Frostproof","Surface Water",NA,"2020 Disposal"
"Polk","FLA012983","Frostproof","Frostproof","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA012983","Frostproof","Frostproof","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Permitted Capacity",0.53,"Facility Information"
"Polk","FLA377392","Davenport","Davenport","Total WW Flow",0.25,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA377392","Davenport","Davenport","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA377392","Davenport","Davenport","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA377392","Davenport","Davenport","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA377392","Davenport","Davenport","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA377392","Davenport","Davenport","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA377392","Davenport","Davenport","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Recharge/ RIBS",0.25,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA377392","Davenport","Davenport","Surface Water",NA,"2020 Disposal"
"Polk","FLA377392","Davenport","Davenport","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA377392","Davenport","Davenport","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Permitted Capacity",1,"Facility Information"
"Polk","FLA016529","Ft Meade","Ft Meade","Total WW Flow",0.5,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","Total Reuse",0.5,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Industrial",0.5,"2020 Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA016529","Ft Meade","Ft Meade","Surface Water",NA,"2020 Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA016529","Ft Meade","Ft Meade","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Permitted Capacity",0.34,"Facility Information"
"Polk","FLA013016","Grenelefe","Grenelefe","Total WW Flow",0.13,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Recharge/ RIBS",0.13,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013016","Grenelefe","Grenelefe","Surface Water",NA,"2020 Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA013016","Grenelefe","Grenelefe","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Permitted Capacity",2.97,"Facility Information"
"Polk","FLA012977","Haines City","Haines City","Total WW Flow",1.98,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012977","Haines City","Haines City","Total Reuse",0.84,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012977","Haines City","Haines City","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012977","Haines City","Haines City","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012977","Haines City","Haines City","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012977","Haines City","Haines City","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012977","Haines City","Haines City","Res Irrig/ Landscape",0.2,"2020 Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Golf Courses",0.6,"2020 Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Other Reuse",0.05,"2020 Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Sprayfields",0.25,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Recharge/ RIBS",0.61,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","ATP/Other",0.16,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012977","Haines City","Haines City","Surface Water",NA,"2020 Disposal"
"Polk","FLA012977","Haines City","Haines City","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA012977","Haines City","Haines City","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Permitted Capacity",0.9,"Facility Information"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Total WW Flow",0.68,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Sprayfields",0.63,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Recharge/ RIBS",0.05,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Surface Water",NA,"2020 Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA021975","Lake Alfred","Lake Alfred","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Permitted Capacity",2.19,"Facility Information"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Total WW Flow",1.15,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Total Reuse",0.54,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Res Irrig/ Landscape",0.34,"2020 Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Golf Courses",0.16,"2020 Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Ag Irrig",0.04,"2020 Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Sprayfields",0.04,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Recharge/ RIBS",0.57,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Surface Water",NA,"2020 Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA129844","Lake Wales - Sam Robinson","Lake Wales","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FL0039772","Lakeland Glendale","Lakeland/TECO","Permitted Capacity",13.7,"Facility Information"
"Polk","FL0039772","Lakeland Glendale","Lakeland/TECO","Total WW Flow",7.62,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0039772","Lakeland Glendale","Lakeland/TECO","Total Reuse",8.16,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0039772","Lakeland Glendale","Lakeland/TECO","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0039772","Lakeland Glendale","Lakeland/TECO","Transfers In",0.74,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0039772","Lakeland Glendale","Lakeland/TECO","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0039772","Lakeland Glendale","Lakeland/TECO","WW Disposal",4.81,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
